"x","y"
"2017-06-13 20:00","12483280"
"2017-06-14 20:00","12487696"
"2017-06-15 20:00","12491688"
"2017-06-16 20:00","12495523"
"2017-06-17 20:00","12499671"
"2017-06-18 20:00","12504059"
"2017-06-19 20:00","12508450"
"2017-06-20 20:00","12513205"
"2017-06-21 20:00","12517702"
"2017-06-22 20:00","12521891"
"2017-06-23 20:00","12526032"
"2017-06-24 20:00","12530705"
"2017-06-25 20:00","12535290"
"2017-06-26 20:00","12539739"
"2017-06-27 20:00","12544450"
"2017-06-28 20:00","12548693"
"2017-06-29 20:00","12552405"
"2017-06-30 20:00","12555895"
"2017-07-01 20:00","12560172"
"2017-07-02 20:00","12563976"
"2017-07-03 20:00","12568228"
"2017-07-04 20:00","12573782"
"2017-07-05 20:00","12578958"
"2017-07-06 20:00","12583064"
"2017-07-07 20:00","12587323"
"2017-07-08 20:00","12592043"
"2017-07-09 20:00","12596732"
"2017-07-10 20:00","12600898"
"2017-07-11 20:00","12604855"
"2017-07-12 20:00","12609767"
"2017-07-13 20:00","12614679"
"2017-07-14 20:00","12619591"
"2017-07-15 20:00","12624503"
"2017-07-16 20:00","12629415"
"2017-07-17 20:00","12634329"
"2017-07-18 20:00","12637670"
"2017-07-19 20:00","12641863"
"2017-07-20 20:00","12645849"
"2017-07-21 20:00","12649475"
"2017-07-22 20:00","12653624"
"2017-07-23 20:00","12657904"
"2017-07-24 20:00","12662159"
"2017-07-25 20:00","12667520"
"2017-07-26 20:00","12671159"
"2017-07-27 20:00","12674950"
"2017-07-28 20:00","12678543"
"2017-07-29 20:00","12683404"
"2017-07-30 20:00","12686669"
"2017-07-31 20:00","12691382"
"2017-08-01 20:00","12695928"
"2017-08-02 20:00","12700370"
"2017-08-03 20:00","12704676"
"2017-08-04 20:00","12708497"
"2017-08-05 20:00","12712691"
"2017-08-06 20:00","12717106"
"2017-08-07 20:00","12721732"
"2017-08-08 20:00","12725238"
"2017-08-09 20:00","12729343"
"2017-08-10 20:00","12733121"
"2017-08-11 20:00","12736513"
"2017-08-12 20:00","12740357"
"2017-08-13 20:00","12744201"
"2017-08-14 20:00","12748305"
"2017-08-15 20:00","12752268"
"2017-08-16 20:00","12755858"
"2017-08-17 20:00","12759448"
"2017-08-18 20:00","12763287"
"2017-08-19 20:00","12767111"
"2017-08-20 20:00","12770663"
"2017-08-21 20:00","12774540"
"2017-08-22 20:00","12778268"
"2017-08-23 20:00","12782458"
"2017-08-24 20:00","12785927"
"2017-08-25 20:00","12789787"
"2017-08-26 20:00","12793407"
"2017-08-27 20:00","12797881"
"2017-08-28 20:00","12801819"
"2017-08-29 20:00","12805461"
"2017-08-30 20:00","12809171"
"2017-08-31 20:00","12812675"
"2017-09-01 20:00","12816231"
"2017-09-02 20:00","12819996"
"2017-09-03 20:00","12823675"
"2017-09-04 20:00","12826968"
"2017-09-05 20:00","12831743"
"2017-09-06 20:00","12836560"
"2017-09-07 20:00","12840924"
"2017-09-08 20:00","12845151"
"2017-09-09 20:00","12849807"
"2017-09-10 20:00","12855955"
"2017-09-11 20:00","12859922"
"2017-09-12 20:00","12864385"
"2017-09-13 20:00","12868525"
"2017-09-14 20:00","12872265"
"2017-09-15 20:00","12876005"
"2017-09-16 20:00","12880944"
"2017-09-17 20:00","12884940"
"2017-09-18 20:00","12888805"
"2017-09-19 20:00","12893897"
"2017-09-20 20:00","12898215"
"2017-09-21 20:00","12902279"
"2017-09-22 20:00","12906863"
"2017-09-23 20:00","12911745"
"2017-09-24 20:00","12915887"
"2017-09-25 20:00","12919866"
"2017-09-26 20:00","12924013"
"2017-09-27 20:00","12927922"
"2017-09-28 20:00","12931586"
"2017-09-29 20:00","12935750"
"2017-09-30 20:00","12940044"
"2017-10-01 20:00","12944849"
"2017-10-02 20:00","12950178"
"2017-10-03 20:00","12954269"
"2017-10-04 20:00","12957924"
"2017-10-05 20:00","12962312"
"2017-10-06 20:00","12966701"
"2017-10-07 20:00","12971040"
"2017-10-08 20:00","12975379"
"2017-10-09 20:00","12979032"
"2017-10-10 20:00","12982685"
"2017-10-11 20:00","12986118"
"2017-10-12 20:00","12989552"
"2017-10-13 20:00","12993467"
"2017-10-14 20:00","12997786"
"2017-10-15 20:00","13001776"
"2017-10-16 20:00","13005950"
"2017-10-17 20:00","13009926"
"2017-10-18 20:00","13013632"
"2017-10-19 20:00","13017605"
"2017-10-20 20:00","13021578"
"2017-10-21 20:00","13025551"
"2017-10-22 20:00","13030715"
"2017-10-23 20:00","13036224"
"2017-10-24 20:00","13041437"
"2017-10-25 20:00","13045670"
"2017-10-26 20:00","13049450"
"2017-10-27 20:00","13052841"
"2017-10-28 20:00","13057552"
"2017-10-29 20:00","13062351"
"2017-10-30 20:00","13065744"
"2017-10-31 20:00","13069934"
"2017-11-01 20:00","13073907"
"2017-11-02 20:00","13077576"
"2017-11-03 20:00","13082792"
"2017-11-04 20:00","13088008"
"2017-11-05 19:00","13093225"
"2017-11-06 19:00","13097541"
"2017-11-07 19:00","13101857"
"2017-11-08 19:00","13106173"
"2017-11-09 19:00","13110489"
"2017-11-10 19:00","13114805"
"2017-11-11 19:00","13119121"
"2017-11-12 19:00","13124550"
"2017-11-13 19:00","13129395"
"2017-11-14 19:00","13134528"
"2017-11-15 19:00","13139088"
"2017-11-16 19:00","13143239"
"2017-11-17 19:00","13147505"
"2017-11-18 19:00","13152443"
"2017-11-19 19:00","13157460"
"2017-11-20 19:00","13161983"
"2017-11-21 19:00","13166081"
"2017-11-22 19:00","13170032"
"2017-11-23 19:00","13173628"
"2017-11-24 19:00","13177803"
"2017-11-25 19:00","13182395"
"2017-11-26 19:00","13186962"
"2017-11-27 19:00","13191307"
"2017-11-28 19:00","13197120"
"2017-11-29 19:00","13201849"
"2017-11-30 19:00","13205920"
"2017-12-01 19:00","13210745"
"2017-12-02 19:00","13217417"
"2017-12-03 19:00","13221748"
"2017-12-04 19:00","13226497"
"2017-12-05 19:00","13231261"
"2017-12-06 19:00","13235977"
"2017-12-07 19:00","13241047"
"2017-12-08 19:00","13246118"
"2017-12-09 19:00","13251576"
"2017-12-10 19:00","13256036"
"2017-12-11 19:00","13260768"
"2017-12-12 19:00","13265623"
"2017-12-13 19:00","13269988"
"2017-12-14 19:00","13274187"
"2017-12-15 19:00","13279109"
"2017-12-16 19:00","13284733"
"2017-12-17 19:00","13289585"
"2017-12-18 19:00","13295270"
"2017-12-19 19:00","13300063"
"2017-12-20 19:00","13304632"
"2017-12-21 19:00","13309288"
"2017-12-22 19:00","13313965"
"2017-12-23 19:00","13318692"
"2017-12-24 19:00","13323769"
"2017-12-25 19:00","13329048"
"2017-12-26 19:00","13335089"
"2017-12-27 19:00","13342408"
"2017-12-28 19:00","13347894"
"2017-12-29 19:00","13353785"
"2017-12-30 19:00","13359419"
"2017-12-31 19:00","13365243"
"2018-01-01 19:00","13372607"
"2018-01-02 19:00","13378745"
"2018-01-03 19:00","13385113"
"2018-01-04 19:00","13390579"
"2018-01-05 19:00","13396444"
"2018-01-06 19:00","13402132"
"2018-01-07 19:00","13408265"
"2018-01-08 19:00","13414141"
"2018-01-09 19:00","13419377"
"2018-01-10 19:00","13425546"
"2018-01-11 19:00","13431686"
"2018-01-12 19:00","13437263"
"2018-01-13 19:00","13443075"
"2018-01-14 19:00","13449304"
"2018-01-15 19:00","13455058"
"2018-01-16 19:00","13460400"
"2018-01-17 19:00","13465837"
"2018-01-18 19:00","13470635"
"2018-01-19 19:00","13476117"
"2018-01-20 19:00","13482090"
"2018-01-21 19:00","13487720"
"2018-01-22 19:00","13493170"
"2018-01-23 19:00","13498620"
"2018-01-24 19:00","13503525"
"2018-01-25 19:00","13507937"
"2018-01-26 19:00","13512766"
"2018-01-27 19:00","13519224"
"2018-01-28 19:00","13524386"
"2018-01-29 19:00","13529361"
"2018-01-30 19:00","13534283"
"2018-01-31 19:00","13539243"
"2018-02-01 19:00","13543793"
"2018-02-02 19:00","13548982"
"2018-02-03 19:00","13554243"
"2018-02-04 19:00","13559417"
"2018-02-05 19:00","13564488"
"2018-02-06 19:00","13569073"
"2018-02-07 19:00","13573634"
"2018-02-08 19:00","13578001"
"2018-02-09 19:00","13582750"
"2018-02-10 19:00","13588202"
"2018-02-11 19:00","13593004"
"2018-02-12 19:00","13597553"
"2018-02-13 19:00","13601551"
"2018-02-14 19:00","13605920"
"2018-02-15 19:00","13609828"
"2018-02-16 19:00","13614050"
"2018-02-17 19:00","13619195"
"2018-02-18 19:00","13623723"
"2018-02-19 19:00","13628495"
"2018-02-20 19:00","13632940"
"2018-02-21 19:00","13636977"
"2018-02-22 19:00","13641236"
"2018-02-23 19:00","13645495"
"2018-02-24 19:00","13649754"
"2018-02-25 19:00","13654013"
"2018-02-26 19:00","13658272"
"2018-02-27 19:00","None"
"2018-02-28 19:00","None"
"2018-03-01 19:00","None"
"2018-03-02 19:00","None"
"2018-03-03 19:00","None"
"2018-03-04 19:00","None"
"2018-03-05 19:00","None"
"2018-03-06 19:00","None"
"2018-03-07 19:00","None"
"2018-03-08 19:00","None"
"2018-03-09 19:00","None"
"2018-03-10 19:00","None"
"2018-03-11 20:00","None"
"2018-03-12 20:00","None"
"2018-03-13 20:00","13723261"
"2018-03-14 20:00","13727052"
"2018-03-15 20:00","13731983"
"2018-03-16 20:00","13735320"
"2018-03-17 20:00","13739726"
"2018-03-18 20:00","13744139"
"2018-03-19 20:00","13748172"
"2018-03-20 20:00","13752104"
"2018-03-21 20:00","13756513"
"2018-03-22 20:00","13760823"
"2018-03-23 20:00","13764916"
"2018-03-24 20:00","13765140"
"2018-03-25 20:00","13773736"
"2018-03-26 20:00","13780084"
"2018-03-27 20:00","13786105"
"2018-03-28 20:00","13791970"
"2018-03-29 20:00","13797491"
"2018-03-30 20:00","13803273"
"2018-03-31 20:00","13809322"
"2018-04-01 20:00","13816041"
"2018-04-02 20:00","13820112"
"2018-04-03 20:00","13825080"
"2018-04-04 20:00","13829205"
"2018-04-05 20:00","13834255"
"2018-04-06 20:00","13839578"
"2018-04-07 20:00","13845046"
"2018-04-08 20:00","13851021"
"2018-04-09 20:00","13856567"
"2018-04-10 20:00","13862083"
"2018-04-11 20:00","13867610"
"2018-04-12 20:00","13872911"
"2018-04-13 20:00","13877624"
"2018-04-14 20:00","13883278"
"2018-04-15 20:00","13889308"
"2018-04-16 20:00","13895283"
"2018-04-17 20:00","13900358"
"2018-04-18 20:00","13905067"
"2018-04-19 20:00","13910949"
"2018-04-20 20:00","13915640"
"2018-04-21 20:00","13920796"
"2018-04-22 20:00","13926412"
"2018-04-23 20:00","13932706"
"2018-04-24 20:00","13938384"
"2018-04-25 20:00","13944333"
"2018-04-26 20:00","13949201"
"2018-04-27 20:00","13954397"
"2018-04-28 20:00","13960179"
"2018-04-29 20:00","13965827"
"2018-04-30 20:00","13971702"
"2018-05-01 20:00","13978123"
"2018-05-02 20:00","13983961"
"2018-05-03 20:00","13990127"
"2018-05-04 20:00","13995016"
"2018-05-05 20:00","14000506"
"2018-05-06 20:00","14006135"
"2018-05-07 20:00","14012003"
"2018-05-08 20:00","14017348"
"2018-05-09 20:00","14022754"
"2018-05-10 20:00","14028494"
"2018-05-11 20:00","14033149"
"2018-05-12 20:00","14038804"
"2018-05-13 20:00","14044619"
"2018-05-14 20:00","14049808"
"2018-05-15 20:00","14055602"
"2018-05-16 20:00","14061372"
"2018-05-17 20:00","14066351"
"2018-05-18 20:00","14071311"
"2018-05-19 20:00","14077917"
"2018-05-20 20:00","14083766"
"2018-05-21 20:00","14089478"
"2018-05-22 20:00","14095228"
"2018-05-23 20:00","14100777"
"2018-05-24 20:00","14106190"
"2018-05-25 20:00","14111529"
"2018-05-26 20:00","14115815"
"2018-05-27 20:00","14124606"
"2018-05-28 20:00","14127825"
"2018-05-29 20:00","14134223"
"2018-05-30 20:00","14140714"
"2018-05-31 20:00","14146415"
"2018-06-01 20:00","14152575"
"2018-06-02 20:00","14159640"
"2018-06-03 20:00","14161368"
"2018-06-04 20:00","14173946"
"2018-06-05 20:00","14183073"
"2018-06-06 20:00","14188365"
"2018-06-07 20:00","14197344"
"2018-06-08 20:00","14203024"
"2018-06-09 20:00","14209127"
"2018-06-10 20:00","14215403"
"2018-06-11 20:00","14221203"
"2018-06-12 20:00","14227147"
"2018-06-13 20:00","14233099"
"2018-06-14 20:00","14238814"
"2018-06-15 20:00","14244654"
"2018-06-16 20:00","14250631"
"2018-06-17 20:00","14256729"
"2018-06-18 20:00","14262602"
"2018-06-19 20:00","14268814"
"2018-06-20 20:00","14274259"
"2018-06-21 20:00","14279455"
"2018-06-22 20:00","14285031"
"2018-06-23 20:00","14291871"
"2018-06-24 20:00","14299233"
"2018-06-25 20:00","14306523"
"2018-06-26 20:00","14312993"
"2018-06-27 20:00","14319671"
"2018-06-28 20:00","14325135"
"2018-06-29 20:00","14330529"
"2018-06-30 20:00","14336438"
"2018-07-01 20:00","14342527"
"2018-07-02 20:00","14349600"
"2018-07-03 20:00","14356842"
"2018-07-04 20:00","14363719"
"2018-07-05 20:00","14371240"
"2018-07-06 20:00","14377840"
"2018-07-07 20:00","14386457"
"2018-07-08 20:00","14395702"
"2018-07-09 20:00","14403135"
"2018-07-10 20:00","14409929"
"2018-07-11 20:00","14416327"
"2018-07-12 20:00","14423409"
"2018-07-13 20:00","14429816"
"2018-07-14 20:00","14438341"
"2018-07-15 20:00","14445163"
"2018-07-16 20:00","14452192"
"2018-07-17 20:00","14459560"
"2018-07-18 20:00","14466403"
"2018-07-19 20:00","14472954"
"2018-07-20 20:00","14482078"
"2018-07-21 20:00","14486196"
"2018-07-22 20:00","14493397"
"2018-07-23 20:00","14500796"
"2018-07-24 20:00","14508224"
"2018-07-25 20:00","14515301"
"2018-07-26 20:00","14521339"
"2018-07-27 20:00","14527635"
"2018-07-28 20:00","14534577"
"2018-07-29 20:00","14541752"
"2018-07-30 20:00","14548660"
"2018-07-31 20:00","14555906"
"2018-08-01 20:00","14563413"
"2018-08-02 20:00","14572603"
"2018-08-03 20:00","14582600"
"2018-08-04 20:00","14593218"
"2018-08-05 20:00","14602837"
"2018-08-06 20:00","14612261"
"2018-08-07 20:00","14622134"
"2018-08-08 20:00","14632624"
"2018-08-09 20:00","14643880"
"2018-08-10 20:00","14648970"
"2018-08-11 20:00","14663757"
"2018-08-12 20:00","14673992"
"2018-08-13 20:00","14684911"
"2018-08-14 20:00","14695844"
"2018-08-15 20:00","14706077"
"2018-08-16 20:00","14715170"
"2018-08-17 20:00","14725023"
"2018-08-18 20:00","14735824"
"2018-08-19 20:00","14746697"
"2018-08-20 20:00","14756928"
"2018-08-21 20:00","14767928"
"2018-08-22 20:00","14777678"
"2018-08-23 20:00","14786597"
"2018-08-24 20:00","14796374"
"2018-08-25 20:00","14806585"
"2018-08-26 20:00","14817272"
"2018-08-27 20:00","14827526"
"2018-08-28 20:00","14836074"
"2018-08-29 20:00","14843652"
"2018-08-30 20:00","14849293"
"2018-08-31 20:00","14856228"
"2018-09-01 20:00","14862495"
"2018-09-02 20:00","14869009"
"2018-09-03 20:00","14874949"
"2018-09-04 20:00","None"
"2018-09-05 20:00","14887391"
"2018-09-06 20:00","14892669"
"2018-09-07 20:00","14896303"
"2018-09-08 20:00","14904073"
"2018-09-09 20:00","None"
"2018-09-10 20:00","None"
"2018-09-11 20:00","None"
"2018-09-12 20:00","None"
"2018-09-13 20:00","None"
"2018-09-14 20:00","None"
"2018-09-15 20:00","None"
"2018-09-16 20:00","None"
"2018-09-17 20:00","None"
"2018-09-18 20:00","None"
"2018-09-19 20:00","None"
"2018-09-20 20:00","None"
"2018-09-21 20:00","None"
"2018-09-22 20:00","None"
"2018-09-23 20:00","14997114"
"2018-09-24 20:00","15004276"
"2018-09-25 20:00","15010284"
"2018-09-26 20:00","15015602"
"2018-09-27 20:00","15020480"
"2018-09-28 20:00","15025865"
"2018-09-29 20:00","15032109"
"2018-09-30 20:00","15038552"
"2018-10-01 20:00","15044383"
"2018-10-02 20:00","15050009"
"2018-10-03 20:00","15056440"
"2018-10-04 20:00","15062189"
"2018-10-05 20:00","15067249"
"2018-10-06 20:00","15073371"
"2018-10-07 20:00","15080366"
"2018-10-08 20:00","15086951"
"2018-10-09 20:00","15092731"
"2018-10-10 20:00","15098183"
"2018-10-11 20:00","15103722"
"2018-10-12 20:00","15109109"
"2018-10-13 20:00","15114979"
"2018-10-14 20:00","15121081"
"2018-10-15 20:00","15126387"
"2018-10-16 20:00","15132603"
"2018-10-17 20:00","15138639"
"2018-10-18 20:00","15144124"
"2018-10-19 20:00","15150033"
"2018-10-20 20:00","15156404"
"2018-10-21 20:00","15163520"
"2018-10-22 20:00","15169480"
"2018-10-23 20:00","15175365"
"2018-10-24 20:00","15181020"
"2018-10-25 20:00","15187154"
"2018-10-26 20:00","15192709"
"2018-10-27 20:00","15199083"
"2018-10-28 20:00","15204850"
"2018-10-29 20:00","15211004"
"2018-10-30 20:00","15217867"
"2018-10-31 20:00","15223682"
"2018-11-01 20:00","15230064"
"2018-11-02 20:00","15235566"
"2018-11-03 20:00","15242278"
"2018-11-04 19:00","15249966"
"2018-11-05 19:00","15255854"
"2018-11-06 19:00","15260916"
"2018-11-07 19:00","15265590"
"2018-11-08 19:00","15271046"
"2018-11-09 19:00","15276084"
"2018-11-10 19:00","15282435"
"2018-11-11 19:00","15288327"
"2018-11-12 19:00","15294229"
"2018-11-13 19:00","15299708"
"2018-11-14 19:00","15304325"
"2018-11-15 19:00","15309751"
"2018-11-16 19:00","15314284"
"2018-11-17 19:00","15319860"
"2018-11-18 19:00","15325081"
"2018-11-19 19:00","15329937"
"2018-11-20 19:00","15334589"
"2018-11-21 19:00","15339460"
"2018-11-22 19:00","15344535"
"2018-11-23 19:00","15350142"
"2018-11-24 19:00","15356653"
"2018-11-25 19:00","15362361"
"2018-11-26 19:00","15367851"
"2018-11-27 19:00","15373554"
"2018-11-28 19:00","15379820"
"2018-11-29 19:00","15384945"
"2018-11-30 19:00","15390986"
"2018-12-01 19:00","15396201"
"2018-12-02 19:00","15402820"
"2018-12-03 19:00","15413924"
"2018-12-04 19:00","15425305"
"2018-12-05 19:00","15436274"
"2018-12-06 19:00","15446991"
"2018-12-07 19:00","15458310"
"2018-12-08 19:00","15469961"
"2018-12-09 19:00","15481556"
"2018-12-10 19:00","15492687"
"2018-12-11 19:00","15503379"
"2018-12-12 19:00","15513742"
"2018-12-13 19:00","15523567"
"2018-12-14 19:00","15533853"
"2018-12-15 19:00","15545187"
"2018-12-16 19:00","15558424"
"2018-12-17 19:00","15571317"
"2018-12-18 19:00","15582369"
"2018-12-19 19:00","15593594"
"2018-12-20 19:00","15604116"
"2018-12-21 19:00","15614280"
"2018-12-22 19:00","15625816"
"2018-12-23 19:00","15637212"
"2018-12-24 19:00","15646927"
"2018-12-25 19:00","15659407"
"2018-12-26 19:00","15672639"
"2018-12-27 19:00","15686254"
"2018-12-28 19:00","15699850"
"2018-12-29 19:00","15715495"
"2018-12-30 19:00","15728186"
"2018-12-31 19:00","15740306"
"2019-01-01 19:00","15755216"
"2019-01-02 19:00","15770065"
"2019-01-03 19:00","15784201"
"2019-01-04 19:00","15801066"
"2019-01-05 19:00","15817833"
"2019-01-06 19:00","15832599"
"2019-01-07 19:00","15846184"
"2019-01-08 19:00","15862149"
"2019-01-09 19:00","15875390"
"2019-01-10 19:00","15888776"
"2019-01-11 19:00","15901874"
"2019-01-12 19:00","15915869"
"2019-01-13 19:00","15928892"
"2019-01-14 19:00","15942816"
"2019-01-15 19:00","15956220"
"2019-01-16 19:00","15969682"
"2019-01-17 19:00","15983075"
"2019-01-18 19:00","15995325"
"2019-01-19 19:00","16009970"
"2019-01-20 19:00","16024993"
"2019-01-21 19:00","16039950"
"2019-01-22 19:00","16053643"
"2019-01-23 19:00","16065898"
"2019-01-24 19:00","16078081"
"2019-01-25 19:00","16090073"
"2019-01-26 19:00","16103393"
"2019-01-27 19:00","16119319"
"2019-01-28 19:00","16133991"
"2019-01-29 19:00","16146928"
"2019-01-30 19:00","16160168"
"2019-01-31 19:00","16172396"
"2019-02-01 19:00","16185532"
"2019-02-02 19:00","16199668"
"2019-02-03 19:00","16213709"
"2019-02-04 19:00","16226328"
"2019-02-05 19:00","16240205"
"2019-02-06 19:00","16253326"
"2019-02-07 19:00","16265935"
"2019-02-08 19:00","16280862"
"2019-02-09 19:00","16295580"
"2019-02-10 19:00","16309884"
"2019-02-11 19:00","16325340"
"2019-02-12 19:00","16338832"
"2019-02-13 19:00","16350328"
"2019-02-14 19:00","16361476"
"2019-02-15 19:00","16372829"
"2019-02-16 19:00","16387167"
"2019-02-17 19:00","16401038"
"2019-02-18 19:00","16414795"
"2019-02-19 19:00","16427224"
"2019-02-20 19:00","16439572"
"2019-02-21 19:00","16451462"
"2019-02-22 19:00","16463365"
"2019-02-23 19:00","16477277"
"2019-02-24 19:00","16489754"
"2019-02-25 19:00","16501679"
"2019-02-26 19:00","16513448"
"2019-02-27 19:00","16525305"
"2019-02-28 19:00","16536274"
"2019-03-01 19:00","16549384"
"2019-03-02 19:00","16562955"
"2019-03-03 19:00","16576303"
"2019-03-04 19:00","16586957"
"2019-03-05 19:00","16598588"
"2019-03-06 19:00","16609989"
"2019-03-07 19:00","16620939"
"2019-03-08 19:00","16633573"
"2019-03-09 19:00","16647026"
"2019-03-10 20:00","16660494"
"2019-03-11 20:00","16672315"
"2019-03-12 20:00","16683869"
"2019-03-13 20:00","16696432"
"2019-03-14 20:00","16707130"
"2019-03-15 20:00","16718034"
"2019-03-16 20:00","16731791"
"2019-03-17 20:00","16743978"
"2019-03-18 20:00","16756214"
"2019-03-19 20:00","16768219"
"2019-03-20 20:00","16778601"
"2019-03-21 20:00","16790473"
"2019-03-22 20:00","16801772"
"2019-03-23 20:00","16813389"
"2019-03-24 20:00","16824874"
"2019-03-25 20:00","16837236"
"2019-03-26 20:00","16848327"
"2019-03-27 20:00","16858330"
"2019-03-28 20:00","16868366"
"2019-03-29 20:00","16878384"
"2019-03-30 20:00","16890153"
"2019-03-31 20:00","16901538"
"2019-04-01 20:00","16912669"
"2019-04-02 20:00","16921867"
"2019-04-03 20:00","16932714"
"2019-04-04 20:00","16943282"
"2019-04-05 20:00","16953681"
"2019-04-06 20:00","16964422"
"2019-04-07 20:00","16975989"
"2019-04-08 20:00","16987884"
"2019-04-09 20:00","16998224"
"2019-04-10 20:00","17008095"
"2019-04-11 20:00","17017403"
"2019-04-12 20:00","17027469"
"2019-04-13 20:00","17039026"
"2019-04-14 20:00","17049429"
"2019-04-15 20:00","17061330"
"2019-04-16 20:00","17071829"
"2019-04-17 20:00","17083174"
"2019-04-18 20:00","17094756"
"2019-04-19 20:00","17106409"
"2019-04-20 20:00","17117833"
"2019-04-21 20:00","17129530"
"2019-04-22 20:00","17142086"
"2019-04-23 20:00","17153879"
"2019-04-24 20:00","17164999"
"2019-04-25 20:00","17176227"
"2019-04-26 20:00","17186487"
"2019-04-27 20:00","17197489"
"2019-04-28 20:00","17208590"
"2019-04-29 20:00","17219591"
"2019-04-30 20:00","17230010"
"2019-05-01 20:00","17241162"
"2019-05-02 20:00","17251484"
"2019-05-03 20:00","17262045"
"2019-05-04 20:00","17273481"
"2019-05-05 20:00","17284385"
"2019-05-06 20:00","17295030"
"2019-05-07 20:00","17305902"
"2019-05-08 20:00","17315993"
"2019-05-09 20:00","17325494"
"2019-05-10 20:00","17335115"
"2019-05-11 20:00","17345868"
"2019-05-12 20:00","17356497"
"2019-05-13 20:00","17367912"
"2019-05-14 20:00","17379193"
"2019-05-15 20:00","17390122"
"2019-05-16 20:00","17399730"
"2019-05-17 20:00","17408853"
"2019-05-18 20:00","17419285"
"2019-05-19 20:00","17429529"
"2019-05-20 20:00","17439727"
"2019-05-21 20:00","17446711"
"2019-05-22 20:00","17457373"
"2019-05-23 20:00","17466623"
"2019-05-24 20:00","17476609"
"2019-05-25 20:00","17487921"
"2019-05-26 20:00","17500436"
"2019-05-27 20:00","17510967"
"2019-05-28 20:00","17521137"
"2019-05-29 20:00","17531089"
"2019-05-30 20:00","17541506"
"2019-05-31 20:00","17552201"
"2019-06-01 20:00","17563714"
"2019-06-02 20:00","17574648"
"2019-06-03 20:00","17585506"
"2019-06-04 20:00","17595818"
"2019-06-05 20:00","17606973"
"2019-06-06 20:00","17616338"
"2019-06-07 20:00","17626759"
"2019-06-08 20:00","17637742"
"2019-06-09 20:00","17648309"
"2019-06-10 20:00","17659777"
"2019-06-11 20:00","17671118"
"2019-06-12 20:00","17682387"
"2019-06-13 20:00","17692763"
"2019-06-14 20:00","17704015"
"2019-06-15 20:00","17715189"
"2019-06-16 20:00","17725669"
"2019-06-17 20:00","17736626"
"2019-06-18 20:00","17747282"
"2019-06-19 20:00","17760608"
"2019-06-20 20:00","17770544"
"2019-06-21 20:00","17780226"
"2019-06-22 20:00","17790570"
"2019-06-23 20:00","17800987"
"2019-06-24 20:00","17812215"
"2019-06-25 20:00","17824037"
"2019-06-26 20:00","17835355"
"2019-06-27 20:00","17842245"
"2019-06-28 20:00","17855675"
"2019-06-29 20:00","17866481"
"2019-06-30 20:00","17877192"
"2019-07-01 20:00","17884738"
"2019-07-02 20:00","17891520"
"2019-07-03 20:00","17898514"
"2019-07-04 20:00","17905655"
"2019-07-05 20:00","17912255"
"2019-07-06 20:00","17918952"
"2019-07-07 20:00","17926025"
"2019-07-08 20:00","17933674"
"2019-07-09 20:00","17940958"
"2019-07-10 20:00","17948249"
"2019-07-11 20:00","17955230"
"2019-07-12 20:00","17963215"
"2019-07-13 20:00","17971356"
"2019-07-14 20:00","17978793"
"2019-07-15 20:00","17987065"
"2019-07-16 20:00","17995224"
"2019-07-17 20:00","18001919"
"2019-07-18 20:00","18008517"
"2019-07-19 20:00","18014166"
"2019-07-20 20:00","18021744"
"2019-07-21 20:00","18028951"
"2019-07-22 20:00","18037166"
"2019-07-23 20:00","18044533"
"2019-07-24 20:00","18051744"
"2019-07-25 20:00","18058555"
"2019-07-26 20:00","18065502"
"2019-07-27 20:00","18074572"
"2019-07-28 20:00","18082695"
"2019-07-29 20:00","18090546"
"2019-07-30 20:00","18097535"
"2019-07-31 20:00","18105132"
"2019-08-01 20:00","18111306"
"2019-08-02 20:00","18118028"
"2019-08-03 20:00","18125274"
"2019-08-04 20:00","18132480"
"2019-08-05 20:00","18138975"
"2019-08-06 20:00","18147247"
"2019-08-07 20:00","18154269"
"2019-08-08 20:00","18160699"
"2019-08-09 20:00","18167487"
"2019-08-10 20:00","18174848"
"2019-08-11 20:00","18181876"
"2019-08-12 20:00","18188261"
"2019-08-13 20:00","18195202"
"2019-08-14 20:00","18202103"
"2019-08-15 20:00","18208638"
"2019-08-16 20:00","18218150"
"2019-08-17 20:00","18227429"
"2019-08-18 20:00","18239671"
"2019-08-19 20:00","18251028"
"2019-08-20 20:00","18259181"
"2019-08-21 20:00","18265128"
"2019-08-22 20:00","18271667"
"2019-08-23 20:00","18279282"
"2019-08-24 20:00","18285915"
"2019-08-25 20:00","18293140"
"2019-08-26 20:00","18300232"
"2019-08-27 20:00","18307554"
"2019-08-28 20:00","18313869"
"2019-08-29 20:00","18319277"
"2019-08-30 20:00","18324893"
"2019-08-31 20:00","18330661"
"2019-09-01 20:00","18337102"
"2019-09-02 20:00","18342824"
"2019-09-03 20:00","18350105"
"2019-09-04 20:00","18356119"
"2019-09-05 20:00","18361443"
"2019-09-06 20:00","18367549"
"2019-09-07 20:00","18373904"
"2019-09-08 20:00","18380599"
"2019-09-09 20:00","18386514"
"2019-09-10 20:00","18392627"
"2019-09-11 20:00","18397798"
"2019-09-12 20:00","18403741"
"2019-09-13 20:00","18408623"
"2019-09-14 20:00","18414209"
"2019-09-15 20:00","18421419"
"2019-09-16 20:00","18428172"
